target,f1,f2,f3,f4,f5
0,22.6,25.1,428.3333333,850.3333333,0.0042553
0,22.6,25.08,424.6,845.4,0.004251886
0,22.6,25.16666667,433,854.3333333,0.00426668
0,22.39,24.7225,419,772.25,0.004137377
0,22.39,24.71708333,419,772.925,0.004136464
0,22.39,24.71166667,419,773.6,0.004135552
0,22.39,24.625,419,773.75,0.004120952
0,22.39,24.754,416.2,771.8,0.004142684
0,22.39,24.912,418.6,782.8,0.004169303
0,22.39,25.245,415,796.5,0.004225413
0,22.39,25.0925,310.25,809,0.004199716
0,20.29,22.79,217.2,441.6,0.003349002
0,20.29,22.85666667,413.6666667,442.6666667,0.003358851
0,20.29,22.956,433,445.6,0.003373528
0,20.31,23.2,415,470.8,0.003413822
0,20.33,23.2,412.2,476.6,0.003418066
0,20.39,23.2,412.2,473,0.003430829
0,20.365,23.245,413.5,473,0.003432187
0,20.39,23.34,403.5,479.75,0.003451647
0,20.39,23.434,397.4,494.2,0.003465625
0,20.39,23.5,399.5,498.75,0.003475441
0,20.39,23.66,397.4,501,0.003499236
0,20.39,23.7,398.3333333,507,0.003505185
0,20.39,23.7,399.5,518,0.003505185
0,20.445,23.8175,403,520,0.003534713
0,20.5,23.89,407.6666667,523.6666667,0.003557659
0,20.5,23.978,412.2,525.2,0.003570839
0,20.5,24.03333333,413,531.3333333,0.003579127
0,20.5,24.1,414,538,0.003589112
0,20.5,24.1,412.2,536.4,0.003589112
0,20.5,24.1,413,538.3333333,0.003589112
0,20.5,24.18,412.2,541,0.003601095
0,20.52,24.236,407.4,549.6,0.003613966
0,20.5,24.32333333,407,555.1666667,0.003622566
0,20.5,24.39,405,561.5,0.003632553
0,20.5,24.39,405,569,0.003632553
0,20.56,24.39,405,568.2,0.003646103
0,20.55,24.39,412,572,0.003643841
0,20.55,24.39,416.6666667,573.1666667,0.003643841
0,20.58,24.39,419,583,0.003650629
0,20.6,24.39,419,585,0.003655161
0,20.66666667,24.39,419,584.6666667,0.003670301
0,20.7,24.37,419,584.8,0.003674858
0,20.7,24.39,419,591.4,0.003677892
0,20.7,24.39,419,594.3333333,0.003677892
0,20.7,24.39,419,600.5,0.003677892
0,20.736,24.39,419,601.4,0.003686106
0,20.73,24.39,419,606,0.003684736
0,20.7,24.5,419,608.75,0.003694578
0,20.754,24.5,419,616.8,0.003706961
0,20.79,24.5,419,624.2,0.003715237
0,20.772,24.52,419,625.6,0.003714144
0,20.7675,24.6,419,628.75,0.003725296
0,20.754,24.66,419,635.2,0.003731315
0,20.772,24.7,419,640.8,0.003741574
0,20.79,24.7,421.8,642.4,0.003745748
0,20.79,24.7,422.5,643.25,0.003745748
0,20.79,24.736,427.4,643.6,0.00375124
0,20.79,24.79,433,645.25,0.003759479
0,20.775,24.79,433,652.6666667,0.003755987
0,20.79,24.79,433,658,0.003759479
0,20.79,24.79,433,665.5,0.003759479
0,20.79,24.79,433,666.3333333,0.003759479
0,20.79,24.79,433,666.5,0.003759479
0,20.79,24.79,433,668.2,0.003759479
0,20.79,24.79,433,668,0.003759479
0,20.79,24.79,433,672.6666667,0.003759479
0,20.79,24.79,433,672.75,0.003759479
0,20.79,24.79,433,679.2,0.003759479
0,20.815,24.815,433,683.5,0.003769124
0,20.79,24.79,440,688.5,0.003759479
0,20.84,24.84,434.5,686,0.00377879
0,20.79,24.79,435.5,689.75,0.003759479
0,20.89,24.89,443.4,700,0.003798181
0,20.83,24.83,439.8,697.6,0.003774921
0,20.87,24.87,439.8,695.8,0.003790415
0,20.89,24.87333333,441,697.3333333,0.003795622
0,20.89,24.89,442.5,701.25,0.003798181
0,20.87333333,24.84,441,700.6666667,0.003786596
0,20.87333333,24.775,441,694.8333333,0.003776628
0,20.89,24.84,442.5,709.75,0.003790505
0,20.89,24.85666667,435,715,0.003793064
0,20.89,24.82333333,435,715.8333333,0.003787946
0,20.89,24.79,429,713.8,0.003782829
0,20.92666667,24.79,429,709,0.003791422
0,20.89,24.85,429,716.2,0.00379204
0,20.89,24.89,429,716.1666667,0.003798181
0,20.89,24.945,432.75,725,0.003806626
0,20.89,24.9175,429,725,0.003802403
0,20.89,24.978,435,727.6,0.003811692
0,20.89,25,435,729.4,0.00381507
0,20.89,25,441,730.8,0.00381507
0,20.89,25,438,731.2,0.00381507
0,20.9175,25,444,736.25,0.003821569
0,20.978,25,441,741,0.003835901
0,21,24.96333333,444,742.3333333,0.003835456
0,21,24.912,444,742.4,0.00382752
0,21.025,24.89,444,746.75,0.003830036
0,21.075,24.89,444,745,0.003841893
0,21.1,24.89,444,742,0.003847834
0,21.1,24.89,444,740.8,0.003847834
0,21.2,25.16333333,444,752.6666667,0.003914464
0,21.175,25.04041667,446.6666667,751.5,0.003889213
0,21.15,24.9175,449.3333333,750.3333333,0.003864032
0,21.18333333,25.19833333,454.6666667,754.3333333,0.00391591
0,21.2,25.34,448,765.75,0.003942121
0,21.2,25.3925,454.75,782,0.00395034
0,21.23,25.445,453,786.6666667,0.003965901
0,21.254,25.578,451.6,792,0.003992676
0,21.2,25.76333333,453,800.3333333,0.004008403
0,21.2,25.89,454.75,804.3333333,0.004028238
0,21.2,26.05,449.5,815.2,0.004053295
0,21.2,26.1,460,829.75,0.004061126
0,21.2,26.15714286,442,837.1666667,0.004070075
0,21.2,26.245,439,849,0.004083836
0,21.2,26.29,439,853.5,0.004090884
0,21.218,26.31,439,863.4,0.004098571
0,21.236,26.412,442,864.4,0.004119143
0,21.23,26.49833333,449,871.8333333,0.004131165
0,21.2225,26.525,454,872.25,0.004133435
0,21.245,26.58333333,454,876.6666667,0.004148347
0,21.26,26.56666667,454,890.3333333,0.004149571
0,21.29,26.68333333,454,895.1666667,0.004175644
0,21.29,26.76,454,901,0.004187722
0,21.29,26.79,454,910.25,0.004192449
0,21.315,26.7675,454,918.5,0.004195374
0,21.30666667,26.79,454,923.1666667,0.004196765
0,21.31,26.79,454,926.75,0.004197629
0,21.35666667,26.79,454,925.5,0.004209738
0,21.31,26.83,463,927.6,0.004203939
0,21.29,26.89,457.75,935,0.004208204
0,21.35,26.934,463,932,0.004230778
0,21.34,26.945,464,935.75,0.004229906
0,21.315,27,469,946.75,0.004232063
0,21.39,27,461,952,0.004251699
0,21.39,27.1,462.3333333,959.3333333,0.004267554
0,21.39,27.08,461,967,0.004264383
0,21.39,27.1,464,969,0.004267554
0,21.4175,27.22,464,982.5,0.00429386
0,21.42666667,27.23,462.3333333,983,0.004297878
0,21.412,27.272,453,985.4,0.00430066
0,21.456,27.33,453,996.2,0.004321584
0,21.48166667,27.35666667,449,1004.5,0.004332683
0,21.5,27.312,458,1004.4,0.004330452
0,21.5,27.315,460.25,1009.25,0.004330931
0,21.54,27.718,461,1019,0.004406134
0,21.55,27.5,464,1034.25,0.004373932
0,21.6,27.46333333,464,1035.333333,0.004381539
0,21.6,27.46333333,464,1031,0.004381539
0,21.6,27.4725,467.75,1028.25,0.004383012
0,21.6,27.456,473,1030,0.004380361
0,21.6,27.5,479,1032.25,0.00438743
0,21.6,27.6,479,1033.5,0.004403497
0,21.6,27.54,479,1045,0.004393857
0,21.6,27.525,474,1040.25,0.004391447
0,21.6,27.56666667,472.3333333,1044,0.004398142
0,21.625,27.625,477.75,1041.25,0.004414309
0,21.64,27.716,476,1045.8,0.004433048
0,21.66,27.83,479,1054.2,0.0044569
0,21.68333333,27.84,474,1054.8,0.004464925
0,21.65,27.84,474,1069.8,0.004455767
0,21.7,27.84,474,1073.666667,0.00446951
0,21.7,27.912,474,1073.4,0.004481152
0,21.7,28.0725,474,1076.75,0.004507106
0,21.7,27.9675,474,1086.75,0.004490127
0,21.7,27.89333333,484,1086.666667,0.004478133
0,21.7,27.945,479,1078.833333,0.004486488
0,21.7,27.912,483,1077.6,0.004481152
0,21.7,27.9725,489,1080.5,0.004490935
0,21.7,27.9175,489,1088.75,0.004482041
0,21.7,27.89,489,1083.666667,0.004477594
0,21.7,27.85666667,482,1076.166667,0.004472204
0,21.7,27.934,480.6,1079.4,0.004484709
0,21.7,28.1,495.25,1088,0.004511553
0,21.7,27.90833333,484.8333333,1092.5,0.004480559
0,21.7,27.96166667,484,1094.666667,0.004489183
0,21.718,27.974,484,1091.4,0.004496158
0,21.7,28.1,484,1101.666667,0.004511553
0,21.79,28.06666667,484,1111,0.004531198
0,21.718,28.1,484,1119.4,0.004516557
0,21.76,28.08333333,484,1122.5,0.004525545
0,21.7675,28.125,495.25,1127.5,0.004534401
0,21.73,28.13333333,499,1131,0.004525296
0,21.775,28.05,499,1127.833333,0.00452431
0,21.77714286,28.08571429,499,1128.857143,0.00453071
0,21.79,28.125,499,1123.5,0.004540685
0,21.79,28.158,490.6,1127.8,0.004546051
0,21.79,28.26,502,1148.666667,0.00456264
0,21.84,28.1,493,1151.5,0.004550598
0,21.82333333,28.13333333,493,1142.333333,0.004551366
0,21.87,28.252,493,1142,0.004583846
0,21.89,28.18333333,495.6666667,1146,0.004578251
0,21.89,28.254,499.4,1142.2,0.004589815
0,21.89,28.29,509,1159.8,0.004595706
0,21.89,28.31,500.6,1168,0.004598979
0,21.89,28.37571429,506.4285714,1181.142857,0.004609734
0,21.89,28.39,510,1180,0.004612072
0,21.89,28.37571429,503,1183.714286,0.004609734
0,21.89,28.30666667,503,1189.666667,0.004598434
0,21.89,28.315,503,1190,0.004599797
0,21.89,28.31,512,1178.8,0.004598979
0,21.89,28.365,518,1173,0.00460798
0,21.912,28.37,518,1170.6,0.004615038
0,21.89,28.39,518,1178.6,0.004612072
0,21.89,28.445,513,1193.5,0.004621073
0,21.89,28.445,513,1201.5,0.004621073
0,21.89,28.5,511.3333333,1189.666667,0.004630075
0,21.89,28.33,518.2,1190.4,0.004602252
0,21.90833333,28.30833333,513,1172.666667,0.004603894
0,21.945,28.29,513,1177.75,0.004611274
0,21.934,28.29,519,1184.8,0.004608157
0,22,28.29,528,1188.25,0.004626889
0,21.98166667,28.29,528,1189.5,0.004621679
0,21.945,28.29,528,1191.5,0.004611274
0,21.978,28.29,532.8,1193,0.004620638
0,22,28.29,534.25,1190,0.004626889
0,22,28.29,528,1198.5,0.004626889
0,22,28.2,523,1198,0.00461206
0,22,28.218,526,1194.2,0.004615026
0,22,28.2225,534.25,1185,0.004615767
0,22,28.2675,538,1194,0.004623182
0,22.025,28.2575,538,1193.125,0.004628639
0,22.06,28.274,538,1190.4,0.00464133
0,22.05,28.34,532.25,1192.25,0.004649389
0,22.1,28.39,547.5,1200.5,0.004671979
0,22.08,28.37,544.2,1198.6,0.004662932
0,22.1,28.39,536.3333333,1197,0.004671979
0,22.1,28.365,535,1197.5,0.004667834
0,22.06,28.35,534.2,1203,0.004653899
0,22.1,28.39,533.6666667,1206.5,0.004671979
0,22.08333333,28.35833333,533.6666667,1207.166667,0.004661954
0,22.1,28.39,535,1213,0.004671979
0,22.1,28.35666667,547,1211.5,0.004666452
0,22.1,28.372,553.4,1208.2,0.004668994
0,22.1,28.2,550.5,1209.25,0.004640478
0,22.1,28.2,543.6666667,1201.666667,0.004640478
0,22.15,28.1,550.75,1189.75,0.004638116
0,22.1,28.2,555,1191,0.004640478
0,22.11666667,28.06666667,555,1192.166667,0.004623103
0,22.16666667,28,557.6666667,1184.333333,0.004626217
0,22.18,28.06,555,1176.4,0.00464
0,22.13333333,28,557.6666667,1175.666667,0.004616762
0,22.16,27.956,556.4,1173.8,0.004617004
0,22.2,27.9175,555,1170.75,0.00462193
0,22.175,27.945,555,1170.25,0.004619424
0,22.18333333,27.80666667,555,1168,0.004598739
0,22.2,27.82333333,555,1160.833333,0.004606224
0,22.2,27.79,546.5,1161,0.004600665
0,22.2,27.79,538,1166,0.004600665
0,22.2,27.772,543,1164.4,0.004597663
0,22.2,27.7225,550.5,1157.75,0.004589408
0,22.2,27.772,543,1148.6,0.004597663
0,22.2,27.7225,547,1153.75,0.004589408
0,22.2,27.7,544.2,1152.4,0.004585655
0,22.175,27.7,543,1147.25,0.004578627
0,22.2,27.7,544.25,1147.5,0.004585655
0,22.2,27.7,548,1144,0.004585655
0,22.2,27.7,543,1133,0.004585655
0,22.2,27.6,538,1121.2,0.004568979
0,22.2,27.51666667,549.3333333,1110.833333,0.004555083
0,22.2,27.5,547,1093.25,0.004552304
0,22.2,27.54,538.6,1093.2,0.004558974
0,22.2,27.56666667,549.3333333,1102.5,0.004563421
0,22.2,27.52,548.6,1104.4,0.004555639
0,22.2,27.58,543,1101.75,0.004565644
0,22.2,27.6,548.5,1098.75,0.004568979
0,22.2,27.56,555,1092.4,0.004562309
0,22.2,27.5,555,1094,0.004552304
0,22.254,27.56,556.4,1092.4,0.004577446
0,22.2225,27.575,556.6666667,1081.666667,0.004571115
0,22.245,27.58333333,562,1077,0.004578822
0,22.254,27.54,555.6,1074.4,0.004574099
0,22.29,27.55,558,1072.25,0.004585884
0,22.29,27.5,563.4,1070.4,0.0045775
0,22.272,27.5,570,1071,0.004572451
0,22.29,27.48166667,565.8333333,1078.166667,0.004574426
0,22.29,27.5,553,1071.75,0.0045775
0,22.29,27.445,561.8333333,1066.833333,0.004568278
0,22.29,27.456,562.4,1068.4,0.004570123
0,22.29,27.37,560.6,1064.2,0.004555703
0,22.29,27.35666667,559.6666667,1060.333333,0.004553467
0,22.30666667,27.39,569.8333333,1061.5,0.004563717
0,22.33,27.37,581,1057,0.004566887
0,22.35,27.33,593,1057.8,0.004565756
0,22.39,27.29,601,1065,0.004570212
0,22.39,27.29,600.4,1064.2,0.004570212
0,22.39,27.254,616,1061.8,0.004564139
0,22.39,27.14,579.2,1045.2,0.004544908
0,22.434,27.04,584.8,1049.6,0.004540259
0,22.42666667,27.03333333,609.6666667,1041.333333,0.004537094
0,22.42666667,27.03333333,625.6666667,1038,0.004537094
0,22.42666667,26.98166667,629.6666667,1035.166667,0.004528359
0,22.5,27,617,1040,0.00455185
0,22.5,27,624.8,1036.25,0.00455185
0,22.5,26.96333333,641.3333333,1033.25,0.004545623
0,22.5,26.89,659.4,1037,0.00453317
0,22.58,26.81,644.6,1031.2,0.004541763
0,22.575,26.79,653,1033,0.004536962
0,22.6,26.79,659,1032.25,0.004543905
0,22.6,26.79,660,1030.166667,0.004543905
0,22.6,26.7225,668.5,1033,0.004532373
0,22.66666667,26.71333333,652.5,1030.333333,0.004549314
0,22.675,26.675,652.75,1028.5,0.004545053
0,22.7,26.7,654.2,1020.4,0.0045563
0,22.7,26.68333333,656.1666667,1023.666667,0.004553435
0,22.7225,26.6,650.75,1021.25,0.004545356
0,22.745,26.6,663.75,1014.75,0.004551609
0,22.745,26.55,651,1017,0.004542991
0,22.79,26.51666667,648.3333333,1014.166667,0.004549734
0,22.79,26.6,651,1022.5,0.004564138
0,22.79,26.525,651,1027.25,0.004551175
0,22.84,26.5,651,1022,0.004560757
0,22.87,26.456,657.8,1019,0.004561474
0,22.89,26.445,668,1020.75,0.004565133
0,22.89,26.39,668,1015.5,0.004555569
0,22.90833333,26.39,663.6666667,1016,0.004560668
0,22.956,26.39,664.6,1011,0.00457395
0,22.96333333,26.29,668,1018.666667,0.004558529
0,23,26.29,662.3333333,1006.333333,0.004568734
0,22.956,26.236,647.8,1008.2,0.004547063
0,23,26.2,651.6666667,1009.333333,0.004552979
0,23,26.2,651.6666667,1006.166667,0.004552979
0,23.02,26.16,650,1004.4,0.004551524
0,23.025,26.125,653.75,999.75,0.004546776
0,23.05,26.08333333,660,994.1666667,0.004546394
0,23.1,26,656,992.5,0.004545592
0,23.1,26,660,995.6666667,0.004545592
0,23.1,26,655,994,0.004545592
0,23.14,26,660,990.2,0.004556682
0,23.18,26,655,993.4,0.004567796
0,23.2,26,650,998.5,0.004573361
0,23.2,26,651.6666667,997.25,0.004573361
0,23.2,25.945,653.1666667,992.5,0.004563616
0,23.2225,25.9175,653.75,996.5,0.004564992
0,23.2225,25.815,659.75,993.75,0.004546806
0,23.2,25.7,538.75,917.25,0.004520208
0,23.2,25.7225,547,899.75,0.004524195
0,23.2,25.54,543,894.4,0.004491864
0,23.18333333,25.51666667,561.8333333,880.3333333,0.004483179
0,23.15,25.5,597.75,879.75,0.004471146
0,23.2,25.5,561.5,870.5,0.004484778
0,23.2,25.5,598.4,866.2,0.004484778
0,23.18,25.5,609.6,866.4,0.004479321
0,23.2,25.525,587,869.75,0.004489207
0,23.2,25.58,596.8,874.2,0.00449895
0,23.175,25.6,595,877.5,0.004495645
0,23.18333333,25.7,608.3333333,879,0.004515624
0,23.2,25.68,611.6,875.5,0.004516665
0,23.2,25.7,610.2,881.3333333,0.004520208
0,23.218,25.7,616.6,882.4,0.004525164
0,23.23,25.715,608.3333333,883,0.004531133
0,23.254,25.68,609,884.5,0.004531535
0,23.2675,25.7225,599,888.25,0.004542819
0,23.272,25.772,594.8,889.4,0.004552872
0,23.29,25.79,585.75,895,0.004561068
0,23.29,25.79,584.8,894.4,0.004561068
0,23.29,25.79,592.75,898.25,0.004561068
0,23.29,25.79,586.5,898,0.004561068
0,23.29,25.79,585,898.8,0.004561068
0,23.29,25.79,576.75,901,0.004561068
0,23.29,25.79,566,900.1428571,0.004561068
0,23.29,25.7675,560,898.25,0.004557059
0,23.29,25.754,566,895.6,0.004554654
0,23.29,25.79333333,569.3333333,892.3333333,0.004561662
0,23.29,26.16,561,911.1666667,0.004626991
0,23.29,25.89,561,912,0.004578883
0,23.29,25.89,561,913,0.004578883
0,23.29,26.05916667,558.3,921.4,0.004609024
0,23.29,26.22833333,555.6,929.8,0.004639167
0,23.29,26.456,558.8,951.8,0.004679739
0,23.29,26.575,546,956.75,0.004700948
0,23.29,26.62,546,968,0.004708968
0,23.29,26.754,542.8,966,0.004732852
0,23.29,26.79,544.8,971.8,0.004739269
0,23.29,26.87,541.4,983,0.00475353
0,23.33,26.956,538,993.6,0.004780483
0,23.29,27,538.4,999.6,0.004776705
0,23.35,27.08,538.4,1005.4,0.00480849
0,23.315,27.1,534.5,1013.75,0.004801833
0,23.29,27.14,538.8,1019.8,0.004801664
0,23.29,27.26,531,1023,0.004823059
0,23.29,27.40833333,526.8333333,1027.5,0.004849508
0,23.29,27.4175,526.75,1038.5,0.004851143
0,23.29,27.5,519.6666667,1049,0.004865854
0,23.29,27.5,505.8,1051.8,0.004865854
0,23.31857143,27.58571429,493,1056,0.004889635
0,23.29,27.65,503.5,1054.5,0.004892604
0,23.29,27.772,496.2,1066.6,0.004914362
0,23.29,27.7,513,1074,0.004901521
0,23.29,27.79,520.5,1068.25,0.004917572
0,23.33,27.874,528,1075.6,0.004944578
0,23.29,27.9175,516.75,1085.25,0.004940313
0,23.29,27.96333333,513,1096.333333,0.004948489
0,23.30428571,28.01428571,503.7142857,1099.142857,0.00496189
0,23.32333333,28.1,503,1108.833333,0.004982968
0,23.29,28.1,498,1117,0.004972867
0,23.29,28.236,481.6,1116,0.004997128
0,23.29,28.35,484,1120.2,0.005017466
0,23.29,28.39,483.4,1120.6,0.005024603
0,23.29,28.53333333,485,1129.333333,0.005050177
0,23.29,28.575,478,1132.25,0.005057611
0,23.29,28.6,478.75,1132.5,0.005062072
0,23.29,28.68333333,474,1142.833333,0.005076942
0,23.29,28.772,473,1152,0.005092765
0,23.29,28.79,474,1156.75,0.005095977
0,23.29,28.89,479,1159.333333,0.005113823
0,23.254,28.912,476,1160.8,0.005106541
0,23.245,28.92,467.75,1160,0.005105166
0,23.236,28.978,464,1167,0.005112685
0,23.2,29.05,464,1171,0.005114263
0,23.2225,29.15,464,1175.5,0.005139054
0,23.2,29.2,453,1181,0.005140889
0,23.2,29.2,464,1192,0.005140889
0,23.2,29.2,464,1197.75,0.005140889
0,23.2,29.254,461,1198.2,0.005150475
0,23.2,29.33,464,1196.5,0.005163966
0,23.2,29.35666667,464,1203.25,0.0051687
0,23.14,29.456,469,1209,0.005167402
0,23.125,29.4725,469,1212.25,0.005165594
0,23.1,29.5,463,1219.6,0.005162577
0,23.1,29.55,465.25,1218.75,0.0051714
0,23.1,29.6,466,1221.6,0.005180223
0,23.1,29.62,469,1219.8,0.005183753
0,23.1,29.7,466.5,1224.666667,0.00519787
0,23.1,29.745,469,1233.75,0.005205812
0,23.1,29.84,469,1235.75,0.005222578
0,23.1,29.84,469,1239.5,0.005222578
0,23.08571429,29.89,465.6666667,1245,0.005226846
0,23.06666667,29.85666667,464,1247.25,0.005214905
0,23.025,29.9175,469,1246,0.005212351
0,23.01666667,29.96333333,462.3333333,1245.166667,0.005217749
0,23,30,465,1254.6,0.005218876
0,23,30,461,1261.2,0.005218876
0,23,30,464,1261,0.005218876
0,23,30.01666667,462.3333333,1263.666667,0.005221799
0,23,30.06,461,1270.2,0.005229401
0,23,30.075,464,1273.25,0.005232033
0,23,30.12,461,1280.2,0.005239927
0,23,30.15,469,1284.5,0.00524519
0,23,30.23,462.3333333,1285.166667,0.005259225
0,23,30.29,462.3333333,1290.666667,0.005269752
0,22.96857143,30.30428571,460.4285714,1294.571429,0.005262152
0,22.9175,30.29,464,1294,0.005243272
0,22.912,30.29,461,1301,0.005241511
0,22.90833333,30.30666667,462.3333333,1313.166667,0.005243245
0,22.89,30.34,464,1312.75,0.005243185
0,22.945,30.39,469,1311.5,0.005269572
0,22.92666667,30.37333333,469,1317.6,0.005260764
0,22.96333333,30.39,469,1327.5,0.005275475
0,22.93714286,30.39142857,469,1330.285714,0.005267293
0,22.934,30.456,466,1330,0.005277566
0,22.9175,30.5,465.25,1328.75,0.005279932
0,22.93714286,30.40571429,456.1428571,1330,0.00526979
0,22.956,30.412,454,1321.8,0.005276962
0,22.89,30.445,454,1321.5,0.005261484
0,22.934,30.6,454,1331.6,0.005302732
0,22.90833333,30.6,454,1336.833333,0.005294425
0,22.89,30.68,454,1340,0.005302442
0,22.945,30.7,454,1350.75,0.005323785
0,22.89,30.675,454,1356,0.005301571
0,22.89,30.675,454,1351.75,0.005301571
0,22.89,30.745,454,1360.166667,0.005313772
0,22.89,30.79,454,1364.2,0.005321616
0,22.89,30.754,454,1363.2,0.005315341
0,22.89,30.79,454,1363.166667,0.005321616
0,22.89,30.79,454,1367,0.005321616
0,22.89,30.79,454,1368.5,0.005321616
0,22.912,30.79,454,1365.8,0.005328774
0,22.89,30.89,454,1361.6,0.005339048
0,22.89,30.865,465.25,1372,0.00533469
0,22.89,30.89,465.25,1385.25,0.005339048
0,22.89,30.89,469,1386.4,0.005339048
0,22.89,30.89,469,1393.166667,0.005339048
0,22.89,30.85,469,1393,0.005332075
0,22.89,30.79,460,1389,0.005321616
0,22.89,30.79,454,1385.2,0.005321616
0,22.89,30.85666667,454,1377.333333,0.005333238
0,22.89,30.85666667,454,1383.833333,0.005333238
0,22.89,30.83,442,1388.6,0.005328589
0,22.89,30.865,449.5,1377.5,0.00533469
0,22.89,30.89,451.6,1374,0.005339048
0,22.89,30.89,451.6,1377.6,0.005339048
0,22.89,30.89,456.8,1373,0.005339048
0,22.865,30.84,444,1372.25,0.005322195
0,22.89,30.89,444,1376,0.005339048
0,22.84,30.84,444,1361.75,0.00531407
0,22.79,30.81,444,1356.6,0.005292653
0,22.79,30.84,444,1363,0.005297851
0,22.79,30.83,444,1363.8,0.005296118
0,22.79,30.89,444,1363.5,0.005306513
0,22.79,30.89,444,1369.333333,0.005306513
0,22.79,30.9175,444,1366.25,0.005311278
0,22.79,30.89,444,1372.571429,0.005306513
0,22.79,30.89,444,1361.666667,0.005306513
0,22.79,30.89,444,1367.25,0.005306513
0,22.79,30.89,444,1359,0.005306513
0,22.79,30.934,444,1363.8,0.005314137
0,22.79,30.89,444,1353.75,0.005306513
0,22.79,31,444,1356.333333,0.005325572
0,22.79,31,444,1363.8,0.005325572
0,22.772,31.02,444,1364,0.005323174
0,22.79,31.05,444,1373.333333,0.005334235
0,22.7675,31.125,440.25,1374.25,0.005339878
0,22.79,31.08333333,444,1369,0.005340011
0,22.79,31.075,444.75,1360.75,0.005338567
0,22.79,31.11428571,441.2857143,1359.5,0.005345374
0,22.745,31.15,447,1366.333333,0.005336854
0,22.772,31.2,439.8,1377,0.005354329
0,22.79,31.2,441,1379.5,0.005360226
0,22.745,31.2,442.5,1379.25,0.005345494
0,22.7225,31.2,442.5,1381.5,0.005338141
0,22.745,31.29,438,1381,0.005361046
0,22.73,31.16666667,441,1374,0.005334836
0,22.73,31.21333333,441,1372.5,0.005342893
0,22.7,31.1,442.5,1369.75,0.005313565
0,22.7,31.12,443.4,1368.6,0.005317012
0,22.715,31.2,441,1368.333333,0.005335692
0,22.7,31.16666667,441,1365.333333,0.005325053
0,22.715,31.2,441,1370.5,0.005335692
0,22.715,31.2,441,1366.333333,0.005335692
0,22.7,31.2,442.5,1373.5,0.005330797
0,22.745,31.2225,438,1378.5,0.005349382
0,22.7,31.272,441,1377.166667,0.005343205
0,22.7,31.245,447,1401.166667,0.005338552
0,22.7,31.2675,442.5,1395.333333,0.005342429
0,22.7,31.29,447,1401,0.005346307
0,22.7,31.29,444,1400.5,0.005346307
0,22.7,31.29,447,1394,0.005346307
0,22.7,31.29,447,1394.6,0.005346307
0,22.7,31.29,447,1389.666667,0.005346307
0,22.7,31.29,447,1377.2,0.005346307
0,22.7,31.29,447,1387,0.005346307
0,22.7,31.37571429,439,1393.428571,0.005361078
0,22.7,31.39,447,1393.75,0.00536354
0,22.7,31.39,441.4,1392.6,0.00536354
0,22.7,31.37,438.6,1394.2,0.005360094
0,22.7,31.4175,440,1396.25,0.00536828
0,22.7,31.39,443.5,1390.5,0.00536354
0,22.7225,31.365,436.5,1397.5,0.005366615
0,22.7,31.4175,433,1398.25,0.00536828
0,22.7,31.4725,433,1402.25,0.005377759
0,22.7,31.37857143,433,1398,0.005361571
0,22.7,31.29,433,1384.25,0.005346307
0,22.7,31.29,433,1387.333333,0.005346307
0,22.7,31.29,433,1392.5,0.005346307
0,22.7,31.236,433,1384.8,0.005337001
0,22.7225,31.315,433,1388,0.005357986
0,22.7,31.27,433,1384.6,0.00534286
0,22.7,31.275,433,1373.333333,0.005343722
0,22.7,31.18,433,1368.8,0.005327351
0,22.7,31.2,433,1364,0.005330797
0,22.7,31.15,433,1357.5,0.005322181
0,22.7,31.2,433,1352,0.005330797
0,22.7,31.2,433,1357,0.005330797
0,22.7,31.1,433,1361.75,0.005313565
0,22.7,31.1,433,1356,0.005313565
0,22.7,31.1,433,1344.25,0.005313565
0,22.7,31.05,433,1357.75,0.00530495
0,22.7,31.1,433,1355.75,0.005313565
0,22.7,31.1,433,1354.666667,0.005313565
0,22.7,31.01666667,433,1343.333333,0.005299206
0,22.7,31.05,433,1334.166667,0.00530495
0,22.7225,30.9725,433,1340.25,0.005298886
0,22.736,30.934,433,1336.8,0.005296615
0,22.7675,31,433,1335.75,0.005318249
0,22.73,31,433,1342.333333,0.005306064
0,22.718,31,433,1348.8,0.005302171
0,22.7,31,433,1353.25,0.005296334
0,22.7,30.912,433,1339,0.005281172
0,22.7,30.945,433,1338.25,0.005286858
0,22.7,30.956,433,1347.6,0.005288753
0,22.7,30.9725,433,1338.75,0.005291596
0,22.7,30.89,433,1318,0.005277382
0,22.7,30.87333333,433,1311.166667,0.00527451
0,22.66,30.83,433,1306.5,0.005254168
0,22.68,30.87,433,1316.666667,0.005267485
0,22.7,30.89,433,1306.333333,0.005277382
0,22.7,30.79,429.5,1300.5,0.005260153
0,22.675,30.7225,433,1298.666667,0.005240501
0,22.675,30.745,424.6,1298.2,0.005244371
0,22.7,30.7675,426,1292.5,0.005256276
0,22.675,30.7225,426,1288.5,0.005240501
0,22.7,30.7,433,1299.666667,0.005244647
0,22.65,30.65,423.6666667,1285.333333,0.005220038
0,22.7,30.675,426,1286,0.005240341
0,22.6,30.58333333,419,1284.333333,0.005192672
0,22.6,30.575,422.5,1275.25,0.005191245
0,22.6,30.6,419,1273.8,0.005195525
0,22.6,30.6,419,1271.8,0.005195525
